date,venue,title,year,synopsis,url,cost,details,rating,posterSource,poster
"30 May 2016",yotel,"Top Gun",1986,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",PG,http://ia.media-imdb.com/images/M/MV5BMTY3ODg4OTU3Nl5BMl5BanBnXkFtZTYwMjI1Nzg4._V1_SX300.jpg,/img/posters/2016/top-gun-1986.jpg
"31 May 2016",yotel,Manhattan,1979,"The life of a divorced television writer dating a teenage girl is further complicated when he falls in love with his best friend's mistress.",http://rooftopcinemaclub.com/newyork/tickets/yotel/,$33,"8:15pm, tickets sell out fast",R,http://ia.media-imdb.com/images/M/MV5BMjI4MDIyNjcxMl5BMl5BanBnXkFtZTcwNjA4OTYwNA@@._V1_SX300.jpg,/img/posters/2016/manhattan-1979.jpg
"6 Jul 2016",socrates-sculpture-park,"The African Queen",1951,"In Africa during WWI, a gin-swilling riverboat captain is persuaded by a strait-laced missionary to use his boat to attack an enemy warship.",http://socratessculpturepark.org/program/dontlookback/,,"Pre-screening performance begins at 7pm",PG,http://ia.media-imdb.com/images/M/MV5BOTg0NjY1NTEyMF5BMl5BanBnXkFtZTgwNjUwMTY3MjE@._V1_SX300.jpg,/img/posters/2016/the-african-queen-1951.jpg
"13 Jul 2016",socrates-sculpture-park,L'Atalante,1934,"Newly married couple Juliette and a ship captain Jean struggle through marriage as they travel on the L'atalante along with the captain's first mate Le père Jules and a cabin boy.",http://socratessculpturepark.org/program/live-inmaid/,,"Pre-screening performance begins at 7pm",,"http://ia.media-imdb.com/images/M/MV5BMjE3ODI0MzAwNl5BMl5BanBnXkFtZTYwNjI0NTk5._V1._CR2,34,328,439_SY132_CR5,0,89,132_AL_.jpg_V1_SX300.jpg",/img/posters/2016/l-atalante-1934.jpg
"20 Jul 2016",socrates-sculpture-park,(TBA),,,http://socratessculpturepark.org/program/gainsbourg-2/,,"Pre-screening performance begins at 7pm",,,
"27 Jul 2016",socrates-sculpture-park,"Rivers and Tides",2001,"Portrait of Andy Goldsworthy, an artist whose specialty is ephemeral sculptures made from elements of nature.",http://socratessculpturepark.org/program/ironcrows/,,"Pre-screening performance begins at 7pm",TV-G,http://ia.media-imdb.com/images/M/MV5BMTA2NjM3OTc2MDBeQTJeQWpwZ15BbWU3MDA1NjQxNjE@._V1_SX300.jpg,/img/posters/2016/rivers-and-tides-2001.jpg
"3 Aug 2016",socrates-sculpture-park,(TBA),,,http://socratessculpturepark.org/program/sweden/,,"Pre-screening performance begins at 7pm",,,
"10 Aug 2016",socrates-sculpture-park,"Suzhou River",2000,"The river Suzhou that flows through Shanghai is a reservoir of filth, chaos and poverty, but also a meeting place for memories and secrets. Lou Ye, who spent his youth on the banks of the ...",http://socratessculpturepark.org/program/kingsofthewind/,,"Pre-screening performance begins at 7pm",N/A,http://ia.media-imdb.com/images/M/MV5BNzU3NDY2Nzg1Nl5BMl5BanBnXkFtZTcwOTQ0MzkxMQ@@._V1_SX300.jpg,/img/posters/2016/suzhou-river-2000.jpg
"17 Aug 2016",socrates-sculpture-park,"Aguirre, the Wrath of God",1972,"In the 16th century, the ruthless and insane Don Lope de Aguirre leads a Spanish expedition in search of El Dorado.",http://socratessculpturepark.org/program/wadjda/,,"Pre-screening performance begins at 7pm",,http://ia.media-imdb.com/images/M/MV5BNDU5ODY4ODY5Ml5BMl5BanBnXkFtZTcwODA2NTUyMQ@@._V1_SX300.jpg,/img/posters/2016/aguirre-the-wrath-of-god-1972.jpg
"24 Aug 2016",socrates-sculpture-park,"Embrace of the Serpent",2015,"The story of the relationship between Karamakate, an Amazonian shaman and last survivor of his people, and two scientists who work together over the course of 40 years to search the Amazon for a sacred healing plant.",http://socratessculpturepark.org/program/alice/,,"Pre-screening performance begins at 7pm",,http://ia.media-imdb.com/images/M/MV5BMjIwNjA0NzM3Ml5BMl5BanBnXkFtZTgwNjU4NTQ0NzE@._V1_SX300.jpg,/img/posters/2016/embrace-of-the-serpent-2015.jpg
