date,venue,title,year,synopsis,url,cost,details,rating,posterSource,poster
2015-08-05T00:00:00-04:00,corona-park,"Big Hero 6",2014,"The special bond that develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.",http://www.nycgovparks.org/events/free_summer_movies,,"Amenities: BYOPicnics, BBQ pits, food trucks",PG,http://ia.media-imdb.com/images/M/MV5BMjI4MTIzODU2NV5BMl5BanBnXkFtZTgwMjE0NDAwMjE@._V1_SX300.jpg,/img/posters/2015/big-hero-6-2014.jpg
2015-08-05T00:00:00-04:00,mccarren-park,"Jurassic Park",1993,"During a preview tour, a theme park suffers a major power breakdown that allows its cloned dinosaur exhibits to run amok.",http://www.summerscreen.org/,,"Amenities: Food vendors and live music",PG-13,http://ia.media-imdb.com/images/M/MV5BMjM2MDgxMDg0Nl5BMl5BanBnXkFtZTgwNTM2OTM5NDE@._V1_SX300.jpg,/img/posters/2015/jurassic-park-1993.jpg
2015-08-06T00:00:00-04:00,pier-1-brooklyn-bridge-park,Friday,1995,"Two homies, Smokey and Craig, smoke a dope dealer's weed and try to figure a way to get the $200 they owe to the dealer by ten p.m. that same night. In that time, they smoke more weed, get jacked, and they get shot at in a drive-by.",http://www.brooklynbridgepark.org/event-series/syfy-movies-with-a-view,,"Amenities: BYOPicnics, river/skyline views, ice cubes",R,http://ia.media-imdb.com/images/M/MV5BMTQ1NzE3MzY0NV5BMl5BanBnXkFtZTYwNTM2MzE5._V1_SX300.jpg,/img/posters/2015/friday-1995.jpg
2015-08-10T00:00:00-04:00,death-ave,"Sunset Blvd.",1950,"A hack screenwriter writes a screenplay for a former silent-film star who has faded into Hollywood obscurity.",http://www.deathave.com/pdf/MovieNights.pdf,,"Amenities: Adjacent to the High Line, hanging lanterns, heat lamps, blankets, retractable roof, and restaurant",,http://ia.media-imdb.com/images/M/MV5BMTc3NDYzODAwNV5BMl5BanBnXkFtZTgwODg1MTczMTE@._V1_SX300.jpg,/img/posters/2015/sunset-blvd-1950.jpg
2015-08-11T00:00:00-04:00,103-st-community-garden,"Flight of the Navigator",1986,"In 1978, a boy is moved 8 years into the future and has an adventure with the alien ship that is responsible for that.",http://www.nycgovparks.org/events/free_summer_movies,,"Amenities: BYOPicnics, free popcorn",PG,http://ia.media-imdb.com/images/M/MV5BMjEwMTcwNzU5Nl5BMl5BanBnXkFtZTcwMDM5OTUyMQ@@._V1_SX300.jpg,/img/posters/2015/flight-of-the-navigator-1986.jpg
2015-08-11T00:00:00-04:00,roosevelt-hotel,Anchorman,2009,,http://www.mad46.com/default154e.html?pg=movies,,"Amenities: Themed cocktails, food service, mustaches",,,
2015-08-13T00:00:00-04:00,72nd-riverside-park,"Fantastic Mr. Fox",2009,"An urbane fox cannot resist returning to his farm raiding ways and then must help his community survive the farmers' retaliation.",http://www.nycgovparks.org/events/free_summer_movies,,"Amenities: BYOPicnics, nearby restaurants",PG,http://ia.media-imdb.com/images/M/MV5BMTcwODE2NTI3Nl5BMl5BanBnXkFtZTcwMjUwOTY5Mg@@._V1_SX300.jpg,/img/posters/2015/fantastic-mr-fox-2009.jpg
2015-08-13T00:00:00-04:00,pier-1-brooklyn-bridge-park,"Dr. Strangelove",1964,"An insane general triggers a path to nuclear holocaust that a war room full of politicians and generals frantically try to stop.",http://www.brooklynbridgepark.org/event-series/syfy-movies-with-a-view,,"Amenities: BYOPicnics, river/skyline views",PG,http://ia.media-imdb.com/images/M/MV5BMTU2ODM2NTkxNF5BMl5BanBnXkFtZTcwOTMwMzU3Mg@@._V1_SX300.jpg,/img/posters/2015/dr-strangelove-1964.jpg
2015-08-17T00:00:00-04:00,death-ave,Vertigo,1958,"A San Francisco detective suffering from acrophobia investigates the strange activities of an old friend's wife, all the while becoming dangerously obsessed with her.",http://www.deathave.com/pdf/MovieNights.pdf,,"Amenities: Adjacent to the High Line, hanging lanterns, heat lamps, blankets, retractable roof, and restaurant",PG,http://ia.media-imdb.com/images/M/MV5BNzY0NzQyNzQzOF5BMl5BanBnXkFtZTcwMTgwNTk4OQ@@._V1_SX300.jpg,/img/posters/2015/vertigo-1958.jpg
2015-08-17T00:00:00-04:00,randalls-island,Frozen,2013,"When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister, Anna, teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.",http://www.nycgovparks.org/events/free_summer_movies,,"Amenities: BYOPicnics, water/skyline views",PG,http://ia.media-imdb.com/images/M/MV5BMTQ1MjQwMTE5OF5BMl5BanBnXkFtZTgwNjk3MTcyMDE@._V1_SX300.jpg,/img/posters/2015/frozen-2013.jpg
2015-08-18T00:00:00-04:00,westervelt-community-garden,"An American Tale",2010,"After being released from prison, Evan has vowed that he is done with the life that has cost him his freedom. Though frustrated with broken promises, his brother Miles agrees to let Evan ...",http://www.nycgovparks.org/events/free_summer_movies,,"Amenities: BYOPicnics, free popcorn",,,
2015-08-19T00:00:00-04:00,corona-park,"Guardians of the Galaxy",2014,"A group of intergalactic criminals are forced to work together to stop a fanatical warrior from taking control of the universe.",http://www.nycgovparks.org/events/free_summer_movies,,"Amenities: BYOPicnics, BBQ pits, food trucks",PG-13,http://ia.media-imdb.com/images/M/MV5BMTAwMjU5OTgxNjZeQTJeQWpwZ15BbWU4MDUxNDYxODEx._V1_SX300.jpg,/img/posters/2015/guardians-of-the-galaxy-2014.jpg
2015-08-20T00:00:00-04:00,pier-1-brooklyn-bridge-park,"Dazed and Confused",1993,"The adventures of high school and junior high students on the last day of school in May 1976.",http://www.brooklynbridgepark.org/event-series/syfy-movies-with-a-view,,"Amenities: BYOPicnics, river/skyline views, stoners",R,http://ia.media-imdb.com/images/M/MV5BMTM5MDY5MDQyOV5BMl5BanBnXkFtZTgwMzM3NzMxMDE@._V1_SX300.jpg,/img/posters/2015/dazed-and-confused-1993.jpg
2015-08-24T00:00:00-04:00,death-ave,"Roman Holiday",1953,"A bored and sheltered princess escapes her guardians and falls in love with an American newsman in Rome.",http://www.deathave.com/pdf/MovieNights.pdf,,"Amenities: Adjacent to the High Line, hanging lanterns, heat lamps, blankets, retractable roof, and restaurant",,http://ia.media-imdb.com/images/M/MV5BMTg1ODgzODA1Nl5BMl5BanBnXkFtZTcwNTI0MzU3Mg@@._V1_SX300.jpg,/img/posters/2015/roman-holiday-1953.jpg
2015-08-25T00:00:00-04:00,swindler-cove,"E.T. The Extra Terrestrial",1982,"A troubled child summons the courage to help a friendly alien escape Earth and return to his home-world.",http://www.nycgovparks.org/events/free_summer_movies,,"Amenities: BYOPicnics, Reese’s Pieces",PG,http://ia.media-imdb.com/images/M/MV5BMTc1NTQ0MTUyNF5BMl5BanBnXkFtZTcwMDYzMDU2Mw@@._V1_SX300.jpg,/img/posters/2015/e-t-the-extra-terrestrial-1982.jpg
2015-08-25T00:00:00-04:00,roosevelt-hotel,Ghostbusters,1984,"Three former parapsychology professors set up shop as a unique ghost removal service.",http://www.mad46.com/default154e.html?pg=movies,,"Amenities: Themed cocktails, food service",PG,http://ia.media-imdb.com/images/M/MV5BMTkxMjYyNzgwMl5BMl5BanBnXkFtZTgwMTE3MjYyMTE@._V1_SX300.jpg,/img/posters/2015/ghostbusters-1984.jpg
2015-08-27T00:00:00-04:00,pier-1-brooklyn-bridge-park,"Die Hard",1988,"John McClane, officer of the NYPD, tries to save his wife Holly Gennaro and several others that were taken hostage by German terrorist Hans Gruber during a Christmas party at the Nakatomi Plaza in Los Angeles.",http://www.brooklynbridgepark.org/event-series/syfy-movies-with-a-view,,"Amenities: BYOPicnics, river/skyline views, yippee-ki-yay motherfuckers",R,http://ia.media-imdb.com/images/M/MV5BMTY4ODM0OTc2M15BMl5BanBnXkFtZTcwNzE0MTk3OA@@._V1_SX300.jpg,/img/posters/2015/die-hard-1988.jpg
2015-08-31T00:00:00-04:00,death-ave,"Bonnie and Clyde",1967,"A somewhat romanticized account of the career of the notoriously violent bank robbing couple and their gang.",http://www.deathave.com/pdf/MovieNights.pdf,,"Amenities: Adjacent to the High Line, hanging lanterns, heat lamps, blankets, retractable roof, and restaurant",APPROVED,http://ia.media-imdb.com/images/M/MV5BMTQzNjI2NDY3MV5BMl5BanBnXkFtZTYwMjE1OTk4._V1_SX300.jpg,/img/posters/2015/bonnie-and-clyde-1967.jpg
2015-09-07T00:00:00-04:00,death-ave,"12 Angry Men",1957,"A dissenting juror in a murder trial slowly manages to convince the others that the case is not as obviously clear as it seemed in court.",http://www.deathave.com/pdf/MovieNights.pdf,,"Amenities: Adjacent to the High Line, hanging lanterns, heat lamps, blankets, retractable roof, and restaurant",,http://ia.media-imdb.com/images/M/MV5BODQwOTc5MDM2N15BMl5BanBnXkFtZTcwODQxNTEzNA@@._V1_SX300.jpg,/img/posters/2015/12-angry-men-1957.jpg
2015-09-14T00:00:00-04:00,death-ave,"Pulp Fiction",1994,"The lives of two mob hit men, a boxer, a gangster's wife, and a pair of diner bandits intertwine in four tales of violence and redemption.",http://www.deathave.com/pdf/MovieNights.pdf,,"Amenities: Adjacent to the High Line, hanging lanterns, heat lamps, blankets, retractable roof, and restaurant",R,http://ia.media-imdb.com/images/M/MV5BMTkxMTA5OTAzMl5BMl5BanBnXkFtZTgwNjA5MDc3NjE@._V1_SX300.jpg,/img/posters/2015/pulp-fiction-1994.jpg
2015-09-15T00:00:00-04:00,roosevelt-hotel,"The Goonies",1985,"In order to save their home from foreclosure, a group of misfits set out to find a pirate's ancient treasure.",http://www.mad46.com/default154e.html?pg=movies,,"Amenities: Themed cocktails, food service, Baby Ruths (hopefully)",PG,http://ia.media-imdb.com/images/M/MV5BMTEyMzM3NDQyMjJeQTJeQWpwZ15BbWU4MDE4ODY0NjEx._V1_SX300.jpg,/img/posters/2015/the-goonies-1985.jpg
2015-09-21T00:00:00-04:00,death-ave,"Raging Bull",1980,"An emotionally self-destructive boxer's journey through life, as the violence and temper that leads him to the top in the ring, destroys his life outside it.",http://www.deathave.com/pdf/MovieNights.pdf,,"Amenities: Adjacent to the High Line, hanging lanterns, heat lamps, blankets, retractable roof, and restaurant",R,http://ia.media-imdb.com/images/M/MV5BMjIxOTg3OTc5MF5BMl5BanBnXkFtZTcwNzkwNjMwNA@@._V1_SX300.jpg,/img/posters/2015/raging-bull-1980.jpg
2015-09-28T00:00:00-04:00,death-ave,"The Sting",1973,"In Chicago in September 1936, a young con man seeking revenge for his murdered partner teams up with a master of the big con to win a fortune from a criminal banker.",http://www.deathave.com/pdf/MovieNights.pdf,,"Amenities: Adjacent to the High Line, hanging lanterns, heat lamps, blankets, retractable roof, and restaurant",PG,"http://ia.media-imdb.com/images/M/MV5BMTY5MjM1OTAyOV5BMl5BanBnXkFtZTgwMDkwODg4MDE@._V1._CR52,57,915,1388_SX89_AL_.jpg_V1_SX300.jpg",/img/posters/2015/the-sting-1973.jpg
