date,venue,title,year,synopsis,url,cost,details,rating,posterSource,poster
"14 Jul 2017",rockaway-beach-queens,Moana,2016,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the Demigod to set things right.",https://www.nycgovparks.org/events/2017/07/14/movie-nights-in-the-rockways,,"8:00 p.m. –10:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_SX300.jpg,/img/posters/2017/moana-2016.jpg
"19 Jul 2017",riverside-park-south-manhattan,"What’s Up Doc",1972,"The accidental mix-up of four identical plaid overnight bags leads to a series of increasingly wild and wacky situations.",https://www.nycgovparks.org/events/2017/07/19/summer-on-the-hudson-pier-picture-show,,"7:00 p.m. –11:00 p.m.",G,https://images-na.ssl-images-amazon.com/images/M/MV5BZDVjNWFlYmQtODhjNy00NDUwLWI0NTYtZmI5OTRjNzc1NzA1XkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,/img/posters/2017/what-s-up-doc-1972.jpg
"21 Jul 2017",rockaway-beach-queens,Up,2009,"Seventy-eight year old Carl Fredricksen travels to Paradise Falls in his home equipped with balloons, inadvertently taking a young stowaway.",https://www.nycgovparks.org/events/2017/07/21/movie-nights-in-the-rockways,,"8:00 p.m. –10:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMTk3NDE2NzI4NF5BMl5BanBnXkFtZTgwNzE1MzEyMTE@._V1_SX300.jpg,/img/posters/2017/up-2009.jpg
"21 Jul 2017",riverside-park-south-manhattan,"(To Be Announced)",,,https://www.nycgovparks.org/events/2017/07/21/summer-on-the-hudson-films-on-the-green-festival,,"8:00 p.m.–11:00 p.m.",,,
"23 Jul 2017",randalls-island-park-manhattan,Race,2016,"Jesse Owens' quest to become the greatest track and field athlete in history thrusts him onto the world stage of the 1936 Olympics, where he faces off against Adolf Hitler's vision of Aryan supremacy.",https://www.nycgovparks.org/events/2017/07/23/outdoor-movie-night-race,,"8:30 p.m. –10:45 p.m.",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ3MDM1MDU2NF5BMl5BanBnXkFtZTgwMzM3OTIzNzE@._V1_SX300.jpg,/img/posters/2017/race-2016.jpg
"24 Jul 2017",highland-park-queens,Zootopia,2016,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",https://www.nycgovparks.org/events/2017/07/24/movies-under-the-stars-presents-zootopia,,"7:30 p.m. –9:30 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_SX300.jpg,/img/posters/2017/zootopia-2016.jpg
"26 Jul 2017",riverside-park-south-manhattan,"The Truman Show",1998,"An insurance salesman/adjuster discovers his entire life is actually a television show.",https://www.nycgovparks.org/events/2017/07/26/summer-on-the-hudson-pier-picture-show,,"7:00 p.m. –11:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMDIzODcyY2EtMmY2MC00ZWVlLTgwMzAtMjQwOWUyNmJjNTYyXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,/img/posters/2017/the-truman-show-1998.jpg
"28 Jul 2017",riverside-park-south-manhattan,"(To Be Announced)",,,https://www.nycgovparks.org/events/2017/07/28/summer-on-the-hudson-films-on-the-green-festival,,"8:00 p.m.–11:00 p.m.",,,
"31 Jul 2017",forest-park-queens,"Ella Enchanted",2004,"Ella is under a spell to be constantly obedient, a fact she must hide from her new step-family in order to protect the prince of the land, her friend for whom she's falling.",https://www.nycgovparks.org/events/2017/07/31/movies-under-the-stars-presents-ella-enchanted,,"7:30 p.m. –9:30 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BZGI1MjMzMWEtZDc3Ni00Y2RiLTllOGQtMTVlZjRkOGE3MGNlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/ella-enchanted-2004.jpg
"2 Aug 2017",riverside-park-south-manhattan,"The Muppets",2011,"A Muppet fanatic with some help from his two human compatriots must regroup the Muppet gang to stop an avaricious oil mogul from taking down one of their precious life-longing treasures.",https://www.nycgovparks.org/events/2017/08/02/summer-on-the-hudson-pier-picture-show,,"7:00 p.m. –11:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMjE0MTM4NTc3NF5BMl5BanBnXkFtZTcwMjYzOTIxNg@@._V1_SX300.jpg,/img/posters/2017/the-muppets-2011.jpg
"6 Aug 2017",broad-channel-park-queens,"Indiana Jones and the Temple of Doom",1984,"After arriving in India, Indiana Jones is asked by a desperate village to find a mystical stone. He agrees, and stumbles upon a secret cult plotting a terrible plan in the catacombs of an ancient palace.",https://www.nycgovparks.org/events/2017/08/02/summer-on-the-hudson-pier-picture-show,,"8:00 p.m. –10:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMTMyNzI4OTA5OV5BMl5BanBnXkFtZTcwMDQ2MjAxNA@@._V1_SX300.jpg,/img/posters/2017/indiana-jones-and-the-temple-of-doom-1984.jpg
"6 Aug 2017",randalls-island-park-manhattan,"A League of Their Own",1992,"Two sisters join the first female professional baseball league and struggle to help it succeed amidst their own growing rivalry.",https://www.nycgovparks.org/events/2017/08/06/outdoor-movie-night-a-league-of-their-own,,"8:15 p.m. –10:30 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BODliMGQ1YzEtM2VhZi00MTU5LTllYTUtY2M3MDdjOTE4OGZlXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/a-league-of-their-own-1992.jpg
"7 Aug 2017",highland-park-queens,"The Wiz",1978,"An adaptation of 'The Wizard of Oz' that tries to capture the essence of the African-American experience.",https://www.nycgovparks.org/events/2017/08/07/movies-under-the-stars-presents-the-wiz,,"7:30 p.m. –9:30 p.m.",G,https://images-na.ssl-images-amazon.com/images/M/MV5BMzU0YzkzYjItOThjNi00NTU4LWIxZDEtN2U4NmFkMGFiOWI3XkEyXkFqcGdeQXVyMTA0MjU0Ng@@._V1_SX300.jpg,/img/posters/2017/the-wiz-1978.jpg
"9 Aug 2017",riverside-park-south-manhattan,"The Big Lebowski",1998,"""The Dude"" Lebowski, mistaken for a millionaire Lebowski, seeks restitution for his ruined rug and enlists his bowling buddies to help get it.",https://www.nycgovparks.org/events/2017/08/09/summer-on-the-hudson-pier-picture-show,,"7:00 p.m. –11:00 p.m.",R,https://images-na.ssl-images-amazon.com/images/M/MV5BZTFjMjBiYzItNzU5YS00MjdiLWJkOTktNDQ3MTE3ZjY2YTY5XkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,/img/posters/2017/the-big-lebowski-1998.jpg
"13 Aug 2017",rockaway-beach-queens,Fences,2016,"A working-class African-American father tries to raise his family in the 1950s, while coming to terms with the events of his life.",https://www.nycgovparks.org/events/2017/08/13/movie-nights-in-the-rockways,,"8:00 p.m. –10:00 p.m.",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BOTg0Nzc1NjA0MV5BMl5BanBnXkFtZTgwNTcyNDQ0MDI@._V1_SX300.jpg,/img/posters/2017/fences-2016.jpg
"14 Aug 2017",forest-park-queens,Zootopia,2016,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",https://www.nycgovparks.org/events/2017/08/14/movies-under-the-stars-featuring-zootopia,,"7:30 p.m. –9:30 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_SX300.jpg,/img/posters/2017/zootopia-2016.jpg
"16 Aug 2017",riverside-park-south-manhattan,Beetlejuice,1988,"A couple of recently deceased ghosts contract the services of a ""bio-exorcist"" in order to remove the obnoxious new owners of their house.",https://www.nycgovparks.org/events/2017/08/16/summer-on-the-hudson-pier-picture-show,,"7:00 p.m. –11:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BZDdmNjBlYTctNWU0MC00ODQxLWEzNDQtZGY1NmRhYjNmNDczXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/beetlejuice-1988.jpg
"20 Aug 2017",randalls-island-park-manhattan,"Motorcycle Diaries",2004,"The dramatization of a motorcycle road trip Che Guevara went on in his youth that showed him his life's calling.",https://www.nycgovparks.org/events/2017/08/20/outdoor-movie-night-motorcycle-diaries-spanish-english-subtitles,,"8:00 p.m. –10:10 p.m.",R,https://images-na.ssl-images-amazon.com/images/M/MV5BOTNmZTgyMzAtMTUwZC00NjAwLTk4MjktODllYTY5YTUwN2YwXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/motorcycle-diaries-2004.jpg
"21 Aug 2017",highland-park-queens,"The Jungle Book",2016,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",https://www.nycgovparks.org/events/2017/08/21/movies-under-the-stars-presents-jungle-book,,"7:30 p.m. –9:30 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@._V1_SX300.jpg,/img/posters/2017/the-jungle-book-2016.jpg
"28 Aug 2017",forest-park-queens,"The Jungle Book",2016,"After a threat from the tiger Shere Khan forces him to flee the jungle, a man-cub named Mowgli embarks on a journey of self discovery with the help of panther, Bagheera, and free spirited bear, Baloo.",https://www.nycgovparks.org/events/2017/08/28/movies-under-the-stars-featuring-jungle-book,,"7:30 p.m. –9:30 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3NTUzNTI4MV5BMl5BanBnXkFtZTgwNjU0NjU5NzE@._V1_SX300.jpg,/img/posters/2017/the-jungle-book-2016.jpg
"20 Sep 2017",randalls-island-park-manhattan,"Malcolm X",1992,"Biographical epic of the controversial and influential Black Nationalist leader, from his early life and career as a small-time gangster, to his ministry as a member of the Nation of Islam.",https://www.nycgovparks.org/events/2017/09/20/outdoor-movie-night-malcolm-x,,"7:15 p.m. –10:40 p.m.",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BOTc4NzgxMDc4MF5BMl5BanBnXkFtZTgwOTA4MDc3NjE@._V1_SX300.jpg,/img/posters/2017/malcolm-x-1992.jpg
"6 Jul 2017",brooklyn-bridge-park,"Office Space",1999,"Three company workers who hate their jobs decide to rebel against their greedy boss.",http://www.brooklynbridgepark.org/events/mwav-1,,"6:00 p.m.",R,https://images-na.ssl-images-amazon.com/images/M/MV5BOTA5MzQ3MzI1NV5BMl5BanBnXkFtZTgwNTcxNTYxMTE@._V1_SX300.jpg,/img/posters/2017/office-space-1999.jpg
"13 Jul 2017",brooklyn-bridge-park,Pariah,2011,"A Brooklyn teenager juggles conflicting identities and risks friendship, heartbreak, and family in a desperate search for sexual expression.",http://www.brooklynbridgepark.org/events/mwav-2,,"6:00 p.m.",R,https://images-na.ssl-images-amazon.com/images/M/MV5BMTM1MTQyNTY3NV5BMl5BanBnXkFtZTcwODk0ODk2Ng@@._V1_SX300.jpg,/img/posters/2017/pariah-2011.jpg
"20 Jul 2017",brooklyn-bridge-park,Casablanca,1942,"In Casablanca in December 1941, a cynical American expatriate encounters a former lover, with unforeseen complications.",http://www.brooklynbridgepark.org/events/mwav-3,,"6:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BY2IzZGY2YmEtYzljNS00NTM5LTgwMzUtMzM1NjQ4NGI0OTk0XkEyXkFqcGdeQXVyNDYyMDk5MTU@._V1_SX300.jpg,/img/posters/2017/casablanca-1942.jpg
"27 Jul 2017",brooklyn-bridge-park,"The Lego Movie",2014,"An ordinary Lego construction worker, thought to be the prophesied 'Special', is recruited to join a quest to stop an evil tyrant from gluing the Lego universe into eternal stasis.",http://www.brooklynbridgepark.org/events/mwav-4,,"6:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_SX300.jpg,/img/posters/2017/the-lego-movie-2014.jpg
"3 Aug 2017",brooklyn-bridge-park,"9 to 5",1980,"Three female employees of a sexist, egotistical, lying, hypocritical bigot find a way to turn the tables on him.",http://www.brooklynbridgepark.org/events/mwav-5,,"6:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BZmVkMDZhZmUtNmIxMy00YzY0LTg0NTUtYmViODJmMjU4ZDNjL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNjE5MjUyOTM@._V1_SX300.jpg,/img/posters/2017/9-to-5-1980.jpg
"10 Aug 2017",brooklyn-bridge-park,42,2013,"This movie is about Jackie Robinson and his journey to becoming a Brooklyn Dodger and his life during that time.",http://www.brooklynbridgepark.org/events/mwav-6,,"6:00 p.m.",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQwMDU4MDI3MV5BMl5BanBnXkFtZTcwMjU1NDgyOQ@@._V1_SX300.jpg,/img/posters/2017/42-2013.jpg
"17 Aug 2017",brooklyn-bridge-park,"Mad Max: Fury Road",2015,"A woman rebels against a tyrannical ruler in postapocalyptic Australia in search for her home-land with the help of a group of female prisoners, a psychotic worshipper, and a drifter named Max.",http://www.brooklynbridgepark.org/events/mwav-7,,"6:00 p.m.",R,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUyMTE0ODcxNF5BMl5BanBnXkFtZTgwODE4NDQzNTE@._V1_SX300.jpg,/img/posters/2017/mad-max-fury-road-2015.jpg
"24 Aug 2017",brooklyn-bridge-park,"(Public Vote)",,,http://www.brooklynbridgepark.org/events/public-vote,,"6:00 p.m.

The public will vote between Footloose, Dear White People, or Network.",,,
"13 Jun 2017",bronx-terminal-market,"The Secret Life of Pets",2016,"The quiet life of a terrier named Max is upended when his owner takes in Duke, a stray whom Max instantly dislikes.",http://www.bronxterminalmarket.com/Pages/Events.aspx,,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMjIzMzA1OTkzNV5BMl5BanBnXkFtZTgwODE3MjM4NzE@._V1_SX300.jpg,/img/posters/2017/the-secret-life-of-pets-2016.jpg
"11 Jul 2017",bronx-terminal-market,Moana,2016,"In Ancient Polynesia, when a terrible curse incurred by the Demigod Maui reaches an impetuous Chieftain's daughter's island, she answers the Ocean's call to seek out the Demigod to set things right.",http://www.bronxterminalmarket.com/Pages/Events.aspx,,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMjI4MzU5NTExNF5BMl5BanBnXkFtZTgwNzY1MTEwMDI@._V1_SX300.jpg,/img/posters/2017/moana-2016.jpg
"15 Aug 2017",bronx-terminal-market,Zootopia,2016,"In a city of anthropomorphic animals, a rookie bunny cop and a cynical con artist fox must work together to uncover a conspiracy.",http://www.bronxterminalmarket.com/Pages/Events.aspx,,,PG,https://images-na.ssl-images-amazon.com/images/M/MV5BOTMyMjEyNzIzMV5BMl5BanBnXkFtZTgwNzIyNjU0NzE@._V1_SX300.jpg,/img/posters/2017/zootopia-2016.jpg
"26 May 2017",intrepid,"Top Gun",1986,"As students at the United States Navy's elite fighter weapons school compete to be best in the class, one daring young pilot learns a few things from a civilian instructor that are not taught in the classroom.",http://www.intrepidmuseum.org/movie-series,,"Doors open 7:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BZjQxYTA3ODItNzgxMy00N2Y2LWJlZGMtMTRlM2JkZjI1ZDhhXkEyXkFqcGdeQXVyNDk3NzU2MTQ@._V1_SX300.jpg,/img/posters/2017/top-gun-1986.jpg
"11 Jul 2017",intrepid,"Good Morning, Vietnam",1987,"In 1965, an unorthodox and irreverent DJ named Adrian Cronauer begins to shake up things when he is assigned to the U.S. Armed Services radio station in Vietnam.",http://www.intrepidmuseum.org/movie-series,,"Doors open 7:00 p.m.",R,https://images-na.ssl-images-amazon.com/images/M/MV5BOWRhZGQ5ODQtMzUzNi00M2I4LThmZmUtYmQ0NDQzMTkxMWQ0XkEyXkFqcGdeQXVyMzI0NDc4ODY@._V1_SX300.jpg,/img/posters/2017/good-morning-vietnam-1987.jpg
"18 Jul 2017",intrepid,Anchorman,2004,"Ron Burgundy is San Diego's top-rated newsman in the male-dominated broadcasting of the 1970s, but that's all about to change for Ron and his cronies when an ambitious woman is hired as a new anchor.",http://www.intrepidmuseum.org/movie-series,,"Doors open 7:00 p.m.",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ2MzYwMzk5Ml5BMl5BanBnXkFtZTcwOTI4NzUyMw@@._V1_SX300.jpg,/img/posters/2017/anchorman-2004.jpg
"25 Jul 2017",intrepid,Cocktail,1988,"A talented New York City bartender takes a job at a bar in Jamaica and falls in love.",http://www.intrepidmuseum.org/movie-series,,"Doors open 7:00 p.m.",R,https://images-na.ssl-images-amazon.com/images/M/MV5BZDBhYTdkYzMtYTE5Yi00ZDg1LThiYmYtZDI3ZTA5NjVkZWY2XkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/cocktail-1988.jpg
"1 Aug 2017",intrepid,"The Martian",2015,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive.",http://www.intrepidmuseum.org/movie-series,,"Doors open 7:00 p.m.",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc2MTQ3MDA1Nl5BMl5BanBnXkFtZTgwODA3OTI4NjE@._V1_SX300.jpg,/img/posters/2017/the-martian-2015.jpg
"8 Aug 2017",intrepid,"Back to the Future",1985,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",http://www.intrepidmuseum.org/movie-series,,"Doors open 7:00 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BZmU0M2Y1OGUtZjIxNi00ZjBkLTg1MjgtOWIyNThiZWIwYjRiXkEyXkFqcGdeQXVyMTQxNzMzNDI@._V1_SX300.jpg,/img/posters/2017/back-to-the-future-1985.jpg
"30 Jun 2017",coney-island-beach,Gravity,2013,"Two astronauts work together to survive after an accident which leaves them alone in space.",http://www.allianceforconeyisland.org/events,,"Music at 7:00 p.m., film at 8:30 p.m.",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BNjE5MzYwMzYxMF5BMl5BanBnXkFtZTcwOTk4MTk0OQ@@._V1_SX300.jpg,/img/posters/2017/gravity-2013.jpg
"7 Jul 2017",coney-island-beach,Frozen,2013,"When the newly crowned Queen Elsa accidentally uses her power to turn things into ice to curse her home in infinite winter, her sister, Anna, teams up with a mountain man, his playful reindeer, and a snowman to change the weather condition.",http://www.allianceforconeyisland.org/events,,"Music at 7:00 p.m., film at 8:30 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ1MjQwMTE5OF5BMl5BanBnXkFtZTgwNjk3MTcyMDE@._V1_SX300.jpg,/img/posters/2017/frozen-2013.jpg
"14 Jul 2017",coney-island-beach,ET,1993,"Martine and Jacques knew their friend before he became an important television personality, but have not seen him for over ten years. They are hospitable people - witness the fact that they...",http://www.allianceforconeyisland.org/events,,"Music at 7:00 p.m., film at 8:30 p.m.",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMzgzMTYyNzgyM15BMl5BanBnXkFtZTcwODk2MDY4MQ@@._V1_SX300.jpg,/img/posters/2017/et-1993.jpg
"21 Jul 2017",coney-island-beach,"Iron Man 3",2013,"When Tony Stark's world is torn apart by a formidable terrorist called the Mandarin, he starts an odyssey of rebuilding and retribution.",http://www.allianceforconeyisland.org/events,,"Music at 7:00 p.m., film at 8:30 p.m.",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTkzMjEzMjY1M15BMl5BanBnXkFtZTcwNTMxOTYyOQ@@._V1_SX300.jpg,/img/posters/2017/iron-man-3-2013.jpg
"28 Jul 2017",coney-island-beach,"The Lego Movie",2014,"An ordinary Lego construction worker, thought to be the prophesied 'Special', is recruited to join a quest to stop an evil tyrant from gluing the Lego universe into eternal stasis.",http://www.allianceforconeyisland.org/events,,"Music at 7:00 p.m., film at 8:30 p.m.",PG,https://images-na.ssl-images-amazon.com/images/M/MV5BMTg4MDk1ODExN15BMl5BanBnXkFtZTgwNzIyNjg3MDE@._V1_SX300.jpg,/img/posters/2017/the-lego-movie-2014.jpg
"4 Aug 2017",coney-island-beach,"American Hustle",2013,"A con man, Irving Rosenfeld, along with his seductive partner Sydney Prosser, is forced to work for a wild FBI agent, Richie DiMaso, who pushes them into a world of Jersey powerbrokers and mafia.",http://www.allianceforconeyisland.org/events,,"Music at 7:00 p.m., film at 8:30 p.m.",R,https://images-na.ssl-images-amazon.com/images/M/MV5BNjkxMTc0MDc4N15BMl5BanBnXkFtZTgwODUyNTI1MDE@._V1_SX300.jpg,/img/posters/2017/american-hustle-2013.jpg
"11 Aug 2017",coney-island-beach,"Dirty Dancing",1987,"Spending the summer at a Catskills resort with her family, Frances ""Baby"" Houseman falls in love with the camp's dance instructor, Johnny Castle.",http://www.allianceforconeyisland.org/events,,"Music at 7:00 p.m., film at 8:30 p.m.",PG-13,https://images-na.ssl-images-amazon.com/images/M/MV5BMTc3MDY3ODQ2OV5BMl5BanBnXkFtZTgwOTQ2NTYxMTE@._V1_SX300.jpg,/img/posters/2017/dirty-dancing-1987.jpg
"18 Aug 2017",coney-island-beach,"(Audience Choice)",,,http://www.allianceforconeyisland.org/events,,"Music at 7:00 p.m., film at 8:30 p.m.",,,
"25 May 2017",metrotech-commons-brooklyn,"The New American Paradise",,,http://www.rooftopfilms.com/event/the-new-american-paradise/,,"8:00 p.m.",,,
"27 May 2017",new-design-school-manhattan,"The Genius and the Opera Singer",2017,,http://www.rooftopfilms.com/event/the-genius-and-the-opera-singer/,15,"8:00 p.m.",,,
"30 May 2017",the-william-vale-brooklyn,"('Love Is Short' Short Films)",,,http://www.rooftopfilms.com/event/love-is-short/,15,"7:00 p.m.",,,
"2 Jun 2017",the-old-american-can-factory-brooklyn,"Rat Film",2016,"Across walls, fences, and alleys, rats not only expose our boundaries of separation but make homes in them. ""Rat Film"" is a feature-length documentary that uses the rat--as well as the ...",http://www.rooftopfilms.com/event/rat-film/,15,"8:00 p.m.",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BYTk1MTVjNDctMWM4MS00YzYyLWE0MGYtMzJhMmZiMjZiZjYzL2ltYWdlL2ltYWdlXkEyXkFqcGdeQXVyNzAwMzE5NTc@._V1_SX300.jpg,/img/posters/2017/rat-film-2016.jpg
"3 Jun 2017",new-design-school-manhattan,"('Dark Toons' Short Films)",,,http://www.rooftopfilms.com/event/dark-toons/,15,"8:00 p.m.",,,
"9 Jun 2017",new-design-school-manhattan,"('New York Nonfiction' Short Films)",,,http://www.rooftopfilms.com/event/new-york-nonfiction/,15,"8:00 p.m.",,,
"10 Jun 2017",industry-city-brooklyn,"('Trapped: Uncanny Short Films')",,,http://www.rooftopfilms.com/event/trapped-uncanny-short-films/,15,"8:00 p.m.",,,
"14 Jun 2017",the-william-vale-brooklyn,"Rough Night",2017,"A male stripper ends up dead at a Miami beach house during a bachelorette party weekend.",http://www.rooftopfilms.com/event/rough-night/,15,"7:00 p.m.",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMTUwNDUzMzEwMV5BMl5BanBnXkFtZTgwOTQ3MDg2MTI@._V1_SX300.jpg,/img/posters/2017/rough-night-2017.jpg
"16 Jun 2017",metrotech-commons-brooklyn,"The Maribor Uprisings",,,http://www.rooftopfilms.com/event/the-maribor-uprisings/,,"8:00 p.m.",,,
"17 Jun 2017",new-design-school-manhattan,"Mr. Roosevelt",2017,"After a loved one falls ill, struggling comedian Emily Martin returns to her college town of Austin, Texas and must come to terms with her past while staying with her ex-boyfriend and his new girlfriend.",http://www.rooftopfilms.com/event/mr-roosevelt/,15,"8:00 p.m.",N/A,,
"21 Jun 2017",house-of-vans-brooklyn,"The Bad Batch",2016,"A dystopian love story in a Texas wasteland and set in a community of cannibals.",http://www.rooftopfilms.com/event/the-bad-batch/,,"7:00 p.m.",R,https://images-na.ssl-images-amazon.com/images/M/MV5BMTQ5Mzg4NzU5NF5BMl5BanBnXkFtZTgwMDMzODQxMjI@._V1_SX300.jpg,/img/posters/2017/the-bad-batch-2016.jpg
"23 Jun 2017",the-old-american-can-factory-brooklyn,"The Cage Fighter",2017,"A blue-collar family man breaks the promise he'd made to never fight again. Now forty years old, with a wife and four children who need him, Joe Carman risks everything to go back into the fighting cage and come to terms with his past.",http://www.rooftopfilms.com/event/the-cage-fighter/,15,"8:00 p.m.",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BZjMyMjljY2YtZTg2ZC00ZjBiLTliMmItZTBkNjIyMzdlYTFiXkEyXkFqcGdeQXVyMjUzMjk4NQ@@._V1_SX300.jpg,/img/posters/2017/the-cage-fighter-2017.jpg
"28 Jun 2017",the-william-vale-brooklyn,"The Big Sick",2017,"A couple deals with their cultural differences as their relationship grows.",http://www.rooftopfilms.com/event/the-big-sick/,15,"7:00 p.m.",R,https://images-na.ssl-images-amazon.com/images/M/MV5BZWM4YzZjOTEtZmU5ZS00ZTRkLWFiNjAtZTEwNzIzMDM5MjdmXkEyXkFqcGdeQXVyNDg2MjUxNjM@._V1_SX300.jpg,/img/posters/2017/the-big-sick-2017.jpg
"30 Jun 2017",new-design-school-manhattan,"Brigsby Bear",2017,"Brigsby Bear Adventures is a children's TV show produced for an audience of one: James. When the show abruptly ends, James's life changes forever, and he sets out to finish the story ...",http://www.rooftopfilms.com/event/brigsby-bear/,15,"8:00 p.m.",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BNTU0MjIzOTMzOF5BMl5BanBnXkFtZTgwMTY1NDE5MDI@._V1_SX300.jpg,/img/posters/2017/brigsby-bear-2017.jpg
"1 Jul 2017",new-design-school-manhattan,Quest,1996,"A being made of sand wakes up in the desert. It finds a bottle near him, but it's empty. The noise of dropping water can be heard not far away. When the being finds the place the ground ...",http://www.rooftopfilms.com/event/quest/,15,"8:00 p.m.",N/A,http://ia.media-imdb.com/images/M/MV5BMDRiMDIwM2UtY2JhMy00ZmI3LTgxYWQtZGMzNWVhOWJjZWQ0XkEyXkFqcGdeQXVyNDUxNjc5NjY@._V1_SX300.jpg,/img/posters/2017/quest-1996.jpg
"7 Jul 2017",new-design-school-manhattan,"Whose Streets?",2017,"Whose Streets? is an unflinching look at how the killing of 18-year-old Mike Brown inspired a community to fight back and sparked a global movement.",http://www.rooftopfilms.com/event/whose-streets/,15,"8:00 p.m.",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMTcyODIzNTI5M15BMl5BanBnXkFtZTgwMTQxNjE5MDI@._V1_SX300.jpg,/img/posters/2017/whose-streets-2017.jpg
"14 Jul 2017",the-old-american-can-factory-brooklyn,"The Strange Ones",2011,"A man and a boy, traveling to an unknown destination, find respite in a motel swimming pool. On the surface all seems normal, but nothing is quite what it seems to be.",http://www.rooftopfilms.com/event/the-strange-ones/,15,"8:00 p.m.",N/A,https://images-na.ssl-images-amazon.com/images/M/MV5BMTU4NjAyMTYwMF5BMl5BanBnXkFtZTcwNTU3ODQzNA@@._V1_SX300.jpg,/img/posters/2017/the-strange-ones-2011.jpg
